date,open,high,low,close,volume,timeframe,instrument_type
2025-12-03 12:00:00+05:30,26257.0,26285.0,26253.2,26278.8,5525,15m,FUTURES
2025-12-03 12:15:00+05:30,26278.8,26290.0,26271.1,26274.0,6825,15m,FUTURES
2025-12-03 12:30:00+05:30,26274.0,26277.0,26245.0,26250.3,7670,15m,FUTURES
2025-12-03 12:45:00+05:30,26250.3,26262.2,26245.4,26262.2,4095,15m,FUTURES
2025-12-03 13:00:00+05:30,26262.2,26262.2,26250.0,26254.0,1365,15m,FUTURES
2025-12-03 13:15:00+05:30,26254.0,26270.0,26250.1,26270.0,2470,15m,FUTURES
2025-12-03 13:30:00+05:30,26270.0,26275.0,26250.0,26250.0,3120,15m,FUTURES
2025-12-03 13:45:00+05:30,26250.0,26251.3,26230.0,26240.0,9555,15m,FUTURES
2025-12-03 14:00:00+05:30,26240.0,26279.1,26235.0,26279.1,10140,15m,FUTURES
2025-12-03 14:15:00+05:30,26279.1,26283.3,26258.2,26258.2,5395,15m,FUTURES
2025-12-03 14:30:00+05:30,26258.2,26266.2,26251.0,26265.0,4095,15m,FUTURES
2025-12-03 14:45:00+05:30,26265.0,26283.0,26258.9,26280.8,16965,15m,FUTURES
2025-12-03 15:00:00+05:30,26285.0,26320.0,26280.0,26306.1,17420,15m,FUTURES
2025-12-03 15:15:00+05:30,26306.1,26316.3,26296.4,26314.9,15795,15m,FUTURES
2025-12-04 09:15:00+05:30,26272.0,26310.0,26230.5,26306.1,30225,15m,FUTURES
2025-12-04 09:30:00+05:30,26306.1,26338.0,26283.8,26328.6,11505,15m,FUTURES
2025-12-04 09:45:00+05:30,26328.6,26338.9,26317.7,26327.0,16510,15m,FUTURES
2025-12-04 10:00:00+05:30,26327.0,26345.0,26320.6,26340.6,8190,15m,FUTURES
2025-12-04 10:15:00+05:30,26340.6,26385.0,26335.7,26385.0,13000,15m,FUTURES
2025-12-04 10:30:00+05:30,26385.0,26406.0,26380.9,26406.0,15470,15m,FUTURES
2025-12-04 10:45:00+05:30,26406.0,26408.0,26382.8,26387.4,9100,15m,FUTURES
2025-12-04 11:00:00+05:30,26387.4,26399.0,26371.0,26375.9,6110,15m,FUTURES
2025-12-04 11:15:00+05:30,26375.9,26382.3,26360.3,26365.0,4550,15m,FUTURES
2025-12-04 11:30:00+05:30,26365.0,26370.0,26330.0,26330.0,5395,15m,FUTURES
2025-12-04 11:45:00+05:30,26330.0,26342.0,26318.5,26329.0,5330,15m,FUTURES
2025-12-04 12:00:00+05:30,26329.0,26356.9,26329.0,26335.7,2535,15m,FUTURES
2025-12-04 12:15:00+05:30,26335.7,26349.7,26311.1,26329.0,10335,15m,FUTURES
2025-12-04 12:30:00+05:30,26329.0,26338.7,26314.2,26314.2,3380,15m,FUTURES
2025-12-04 12:45:00+05:30,26314.2,26314.2,26285.7,26307.0,14820,15m,FUTURES
2025-12-04 13:00:00+05:30,26307.0,26315.0,26293.3,26308.7,5330,15m,FUTURES
2025-12-04 13:15:00+05:30,26308.7,26330.0,26301.0,26324.0,5460,15m,FUTURES
2025-12-04 13:30:00+05:30,26324.0,26330.0,26261.3,26269.1,17485,15m,FUTURES
2025-12-04 13:45:00+05:30,26269.1,26288.0,26265.7,26273.0,5720,15m,FUTURES
2025-12-04 14:00:00+05:30,26273.0,26318.0,26271.5,26310.0,3510,15m,FUTURES
2025-12-04 14:15:00+05:30,26310.0,26319.9,26296.8,26319.9,3965,15m,FUTURES
2025-12-04 14:30:00+05:30,26319.9,26327.9,26305.0,26315.0,3705,15m,FUTURES
2025-12-04 14:45:00+05:30,26315.0,26350.0,26301.0,26343.4,5395,15m,FUTURES
2025-12-04 15:00:00+05:30,26343.4,26360.0,26343.4,26351.5,9100,15m,FUTURES
2025-12-04 15:15:00+05:30,26351.5,26353.0,26341.6,26349.0,13130,15m,FUTURES
2025-12-05 09:15:00+05:30,26317.7,26365.7,26317.7,26343.4,12350,15m,FUTURES
2025-12-05 09:30:00+05:30,26343.4,26366.9,26335.0,26356.0,6370,15m,FUTURES
2025-12-05 09:45:00+05:30,26356.0,26370.0,26330.1,26342.9,5265,15m,FUTURES
2025-12-05 10:00:00+05:30,26342.9,26431.3,26328.0,26410.0,25285,15m,FUTURES
2025-12-05 10:15:00+05:30,26410.0,26445.0,26363.6,26369.0,26845,15m,FUTURES
2025-12-05 10:30:00+05:30,26369.0,26406.0,26322.3,26406.0,20085,15m,FUTURES
2025-12-05 10:45:00+05:30,26406.0,26435.0,26398.3,26417.9,13000,15m,FUTURES
2025-12-05 11:00:00+05:30,26417.9,26448.0,26417.9,26441.8,15405,15m,FUTURES
2025-12-05 11:15:00+05:30,26441.8,26463.2,26433.0,26445.3,25025,15m,FUTURES
2025-12-05 11:30:00+05:30,26445.3,26450.0,26435.7,26440.5,7020,15m,FUTURES
2025-12-05 11:45:00+05:30,26440.5,26455.0,26431.9,26444.4,3770,15m,FUTURES
2025-12-05 12:00:00+05:30,26444.4,26453.0,26440.0,26446.0,2405,15m,FUTURES
2025-12-05 12:15:00+05:30,26446.0,26484.0,26444.0,26480.0,15535,15m,FUTURES
2025-12-05 12:30:00+05:30,26480.0,26511.9,26476.0,26498.0,23790,15m,FUTURES
2025-12-05 12:45:00+05:30,26498.0,26515.0,26496.0,26496.5,10075,15m,FUTURES
2025-12-05 13:00:00+05:30,26496.5,26511.0,26490.0,26500.9,10530,15m,FUTURES
2025-12-05 13:15:00+05:30,26500.9,26515.0,26498.2,26508.0,7540,15m,FUTURES
2025-12-05 13:30:00+05:30,26508.0,26524.0,26502.4,26518.0,7800,15m,FUTURES
2025-12-05 13:45:00+05:30,26518.0,26520.0,26478.3,26478.3,9100,15m,FUTURES
2025-12-05 14:00:00+05:30,26478.3,26494.9,26469.1,26480.0,6370,15m,FUTURES
2025-12-05 14:15:00+05:30,26480.0,26494.3,26476.3,26478.7,1560,15m,FUTURES
2025-12-05 14:30:00+05:30,26478.7,26482.5,26458.9,26469.0,5005,15m,FUTURES
2025-12-05 14:45:00+05:30,26469.0,26479.9,26441.0,26475.0,10205,15m,FUTURES
2025-12-05 15:00:00+05:30,26475.0,26500.0,26475.0,26492.3,9100,15m,FUTURES
2025-12-05 15:15:00+05:30,26492.3,26499.3,26487.0,26499.3,14495,15m,FUTURES
2025-12-08 09:15:00+05:30,26499.9,26499.9,26450.0,26454.7,24310,15m,FUTURES
2025-12-08 09:30:00+05:30,26454.7,26454.7,26425.0,26444.6,17290,15m,FUTURES
2025-12-08 09:45:00+05:30,26444.6,26448.2,26401.0,26410.0,23400,15m,FUTURES
2025-12-08 10:00:00+05:30,26410.0,26414.5,26392.5,26413.0,21970,15m,FUTURES
2025-12-08 10:15:00+05:30,26413.0,26424.5,26397.5,26416.2,7800,15m,FUTURES
2025-12-08 10:30:00+05:30,26416.2,26416.2,26398.1,26409.8,6305,15m,FUTURES
2025-12-08 10:45:00+05:30,26409.8,26415.0,26390.0,26391.0,11830,15m,FUTURES
2025-12-08 11:00:00+05:30,26391.0,26395.1,26375.2,26395.1,12155,15m,FUTURES
2025-12-08 11:15:00+05:30,26395.1,26399.4,26377.0,26382.1,6695,15m,FUTURES
2025-12-08 11:30:00+05:30,26382.1,26389.4,26370.0,26386.0,7735,15m,FUTURES
2025-12-08 11:45:00+05:30,26386.0,26396.2,26378.6,26382.0,3380,15m,FUTURES
2025-12-08 12:00:00+05:30,26382.0,26382.0,26352.9,26352.9,11310,15m,FUTURES
2025-12-08 12:15:00+05:30,26352.9,26365.0,26341.0,26341.0,13260,15m,FUTURES
2025-12-08 12:30:00+05:30,26341.0,26344.0,26331.6,26335.0,13000,15m,FUTURES
2025-12-08 12:45:00+05:30,26335.0,26342.9,26330.0,26334.7,8710,15m,FUTURES
2025-12-08 13:00:00+05:30,26334.7,26355.8,26325.1,26346.5,10075,15m,FUTURES
2025-12-08 13:15:00+05:30,26346.5,26346.5,26270.0,26278.2,37115,15m,FUTURES
2025-12-08 13:30:00+05:30,26278.2,26279.3,26211.0,26238.6,65130,15m,FUTURES
2025-12-08 13:45:00+05:30,26238.6,26258.9,26234.7,26242.0,13715,15m,FUTURES
2025-12-08 14:00:00+05:30,26242.0,26250.9,26221.7,26238.4,19045,15m,FUTURES
2025-12-08 14:15:00+05:30,26238.4,26243.0,26211.0,26239.6,19370,15m,FUTURES
2025-12-08 14:30:00+05:30,26239.6,26239.6,26222.1,26234.9,10660,15m,FUTURES
2025-12-08 14:45:00+05:30,26234.9,26260.0,26230.9,26240.0,10140,15m,FUTURES
2025-12-08 15:00:00+05:30,26240.0,26266.0,26240.0,26249.5,17420,15m,FUTURES
2025-12-08 15:15:00+05:30,26249.5,26250.0,26215.0,26218.7,27950,15m,FUTURES
2025-12-09 09:15:00+05:30,26156.5,26198.9,26110.0,26115.9,53430,15m,FUTURES
2025-12-09 09:30:00+05:30,26115.9,26115.9,26074.0,26079.0,64805,15m,FUTURES
2025-12-09 09:45:00+05:30,26079.0,26084.7,26043.8,26047.0,47580,15m,FUTURES
2025-12-09 10:00:00+05:30,26047.0,26099.0,26045.3,26098.3,32240,15m,FUTURES
2025-12-09 10:15:00+05:30,26098.3,26145.0,26092.0,26121.7,27625,15m,FUTURES
2025-12-09 10:30:00+05:30,26122.1,26129.4,26083.1,26101.0,17290,15m,FUTURES
2025-12-09 10:45:00+05:30,26101.0,26130.0,26092.0,26130.0,8905,15m,FUTURES
2025-12-09 11:00:00+05:30,26130.0,26162.0,26112.8,26162.0,12480,15m,FUTURES
2025-12-09 11:15:00+05:30,26162.0,26162.0,26137.4,26158.7,11375,15m,FUTURES
2025-12-09 11:30:00+05:30,26158.7,26160.0,26111.4,26111.4,9100,15m,FUTURES
2025-12-09 11:45:00+05:30,26111.4,26160.0,26108.0,26144.2,6630,15m,FUTURES
2025-12-09 12:00:00+05:30,26144.2,26182.7,26141.1,26182.7,13455,15m,FUTURES
2025-12-09 12:15:00+05:30,26182.7,26201.0,26167.1,26188.0,14950,15m,FUTURES
2025-12-09 12:30:00+05:30,26188.0,26200.5,26151.2,26174.2,7930,15m,FUTURES
2025-12-09 12:45:00+05:30,26174.2,26179.0,26137.6,26153.2,9815,15m,FUTURES
2025-12-09 13:00:00+05:30,26153.2,26176.9,26141.9,26161.0,4875,15m,FUTURES
2025-12-09 13:15:00+05:30,26161.0,26184.0,26155.0,26184.0,4810,15m,FUTURES
2025-12-09 13:30:00+05:30,26184.0,26194.9,26166.1,26187.8,6630,15m,FUTURES
2025-12-09 13:45:00+05:30,26187.8,26194.0,26175.0,26193.0,5980,15m,FUTURES
2025-12-09 14:00:00+05:30,26193.0,26194.9,26157.0,26175.0,3705,15m,FUTURES
2025-12-09 14:15:00+05:30,26175.0,26178.5,26125.1,26132.0,14235,15m,FUTURES
2025-12-09 14:30:00+05:30,26132.0,26137.3,26103.0,26122.0,18200,15m,FUTURES
2025-12-09 14:45:00+05:30,26122.0,26125.0,26102.2,26120.0,9360,15m,FUTURES
2025-12-09 15:00:00+05:30,26120.0,26140.7,26116.0,26134.7,10920,15m,FUTURES
2025-12-09 15:15:00+05:30,26134.7,26141.1,26123.0,26125.0,19630,15m,FUTURES
2025-12-10 09:15:00+05:30,26118.0,26166.7,26100.0,26157.0,25935,15m,FUTURES
2025-12-10 09:30:00+05:30,26157.0,26188.0,26156.0,26185.0,15405,15m,FUTURES
2025-12-10 09:45:00+05:30,26185.0,26195.0,26160.0,26160.0,8840,15m,FUTURES
2025-12-10 10:00:00+05:30,26160.0,26198.0,26158.0,26196.0,8515,15m,FUTURES
2025-12-10 10:15:00+05:30,26196.0,26220.9,26192.4,26193.3,14885,15m,FUTURES
2025-12-10 10:30:00+05:30,26193.3,26209.9,26177.0,26187.0,11115,15m,FUTURES
2025-12-10 10:45:00+05:30,26187.0,26194.4,26111.0,26111.0,15405,15m,FUTURES
2025-12-10 11:00:00+05:30,26111.0,26144.0,26095.6,26144.0,15730,15m,FUTURES
2025-12-10 11:15:00+05:30,26144.0,26149.9,26129.4,26129.4,3640,15m,FUTURES
2025-12-10 11:30:00+05:30,26129.4,26134.4,26111.9,26122.2,6955,15m,FUTURES
2025-12-10 11:45:00+05:30,26122.2,26124.0,26104.0,26119.4,4030,15m,FUTURES
2025-12-10 12:00:00+05:30,26119.4,26130.0,26090.1,26104.5,14885,15m,FUTURES
2025-12-10 12:15:00+05:30,26104.5,26117.7,26091.4,26094.9,11700,15m,FUTURES
2025-12-10 12:30:00+05:30,26094.9,26094.9,26040.0,26045.0,35880,15m,FUTURES
2025-12-10 12:45:00+05:30,26045.0,26075.0,26045.0,26074.0,10335,15m,FUTURES
2025-12-10 13:00:00+05:30,26074.0,26085.7,26066.0,26075.0,10465,15m,FUTURES
2025-12-10 13:15:00+05:30,26075.0,26116.2,26072.9,26108.3,12610,15m,FUTURES
2025-12-10 13:30:00+05:30,26108.3,26129.9,26098.2,26100.0,8255,15m,FUTURES
2025-12-10 13:45:00+05:30,26100.0,26100.0,26065.7,26068.9,13650,15m,FUTURES
2025-12-10 14:00:00+05:30,26068.9,26069.0,26031.0,26037.9,35230,15m,FUTURES
2025-12-10 14:15:00+05:30,26037.9,26046.5,26015.0,26018.6,13455,15m,FUTURES
2025-12-10 14:30:00+05:30,26018.6,26058.8,26018.6,26033.4,13455,15m,FUTURES
2025-12-10 14:45:00+05:30,26033.4,26049.0,26016.8,26038.2,11765,15m,FUTURES
2025-12-10 15:00:00+05:30,26038.2,26050.0,26024.1,26028.5,12610,15m,FUTURES
2025-12-10 15:15:00+05:30,26028.5,26041.8,26026.0,26026.1,20345,15m,FUTURES
2025-12-11 09:15:00+05:30,26050.0,26096.7,26015.1,26078.4,30225,15m,FUTURES
2025-12-11 09:30:00+05:30,26078.4,26084.5,25969.2,25988.7,37635,15m,FUTURES
2025-12-11 09:45:00+05:30,25988.7,26021.8,25970.4,26000.0,27170,15m,FUTURES
2025-12-11 10:00:00+05:30,26000.0,26090.0,25994.0,26090.0,20345,15m,FUTURES
2025-12-11 10:15:00+05:30,26092.0,26110.2,26080.9,26095.0,14495,15m,FUTURES
2025-12-11 10:30:00+05:30,26094.0,26126.0,26089.5,26109.2,11830,15m,FUTURES
2025-12-11 10:45:00+05:30,26109.2,26129.0,26080.0,26090.5,10855,15m,FUTURES
2025-12-11 11:00:00+05:30,26090.5,26091.9,26050.0,26084.5,10855,15m,FUTURES
2025-12-11 11:15:00+05:30,26084.5,26115.0,26075.0,26103.0,5395,15m,FUTURES
2025-12-11 11:30:00+05:30,26103.0,26118.0,26090.0,26106.0,5655,15m,FUTURES
2025-12-11 11:45:00+05:30,26106.0,26129.9,26095.1,26124.8,12285,15m,FUTURES
2025-12-11 12:00:00+05:30,26124.8,26168.0,26124.5,26148.9,23985,15m,FUTURES
2025-12-11 12:15:00+05:30,26148.9,26190.0,26145.1,26180.3,16315,15m,FUTURES
2025-12-11 12:30:00+05:30,26180.3,26187.0,26156.0,26170.0,11895,15m,FUTURES
2025-12-11 12:45:00+05:30,26170.0,26180.0,26152.5,26163.2,6955,15m,FUTURES
2025-12-11 13:00:00+05:30,26163.2,26167.2,26126.0,26136.0,14950,15m,FUTURES
2025-12-11 13:15:00+05:30,26136.0,26158.8,26135.1,26138.0,8515,15m,FUTURES
2025-12-11 13:30:00+05:30,26138.0,26167.4,26138.0,26150.0,4745,15m,FUTURES
2025-12-11 13:45:00+05:30,26150.0,26170.6,26140.2,26166.0,4290,15m,FUTURES
2025-12-11 14:00:00+05:30,26166.0,26166.0,26131.1,26141.0,5135,15m,FUTURES
2025-12-11 14:15:00+05:30,26141.0,26185.7,26141.0,26185.7,13195,15m,FUTURES
2025-12-11 14:30:00+05:30,26185.7,26196.0,26159.0,26159.9,11310,15m,FUTURES
2025-12-11 14:45:00+05:30,26160.0,26160.0,26140.0,26155.0,6240,15m,FUTURES
2025-12-11 15:00:00+05:30,26155.0,26179.2,26155.0,26169.7,6890,15m,FUTURES
2025-12-11 15:15:00+05:30,26169.7,26179.2,26160.0,26170.0,14170,15m,FUTURES
2025-12-12 09:15:00+05:30,26239.7,26275.0,26230.1,26269.3,52910,15m,FUTURES
2025-12-12 09:30:00+05:30,26269.3,26299.5,26269.3,26288.4,51545,15m,FUTURES
2025-12-12 09:45:00+05:30,26288.4,26291.9,26263.4,26266.0,11180,15m,FUTURES
2025-12-12 10:00:00+05:30,26266.0,26274.0,26233.0,26258.7,13260,15m,FUTURES
2025-12-12 10:15:00+05:30,26258.7,26285.0,26201.0,26220.0,16575,15m,FUTURES
2025-12-12 10:30:00+05:30,26220.0,26250.0,26220.0,26223.0,9685,15m,FUTURES
2025-12-12 10:45:00+05:30,26223.0,26244.8,26210.0,26210.1,8060,15m,FUTURES
2025-12-12 11:00:00+05:30,26210.1,26265.0,26210.1,26248.3,8060,15m,FUTURES
2025-12-12 11:15:00+05:30,26248.3,26280.0,26248.3,26267.1,10140,15m,FUTURES
2025-12-12 11:30:00+05:30,26267.1,26280.0,26266.3,26269.7,3965,15m,FUTURES
2025-12-12 11:45:00+05:30,26269.7,26290.0,26266.3,26280.0,5720,15m,FUTURES
2025-12-12 12:00:00+05:30,26280.0,26289.0,26259.3,26270.0,6825,15m,FUTURES
2025-12-12 12:15:00+05:30,26270.0,26285.0,26263.5,26280.0,3315,15m,FUTURES
2025-12-12 12:30:00+05:30,26280.0,26293.8,26270.0,26271.0,4485,15m,FUTURES
2025-12-12 12:45:00+05:30,26271.0,26280.0,26261.2,26280.0,2405,15m,FUTURES
2025-12-12 13:00:00+05:30,26280.0,26290.0,26261.1,26290.0,5785,15m,FUTURES
2025-12-12 13:15:00+05:30,26290.0,26290.9,26270.0,26270.0,4225,15m,FUTURES
2025-12-12 13:30:00+05:30,26270.0,26284.5,26261.0,26284.3,4160,15m,FUTURES
2025-12-12 13:45:00+05:30,26284.3,26291.8,26271.0,26280.5,8255,15m,FUTURES
2025-12-12 14:00:00+05:30,26280.5,26309.0,26278.5,26295.1,16770,15m,FUTURES
2025-12-12 14:15:00+05:30,26295.1,26305.7,26283.3,26290.0,7540,15m,FUTURES
2025-12-12 14:30:00+05:30,26290.0,26300.0,26278.0,26280.6,16185,15m,FUTURES
2025-12-12 14:45:00+05:30,26280.6,26292.4,26271.0,26284.1,8515,15m,FUTURES
2025-12-12 15:00:00+05:30,26284.1,26309.0,26284.1,26304.6,23530,15m,FUTURES
2025-12-12 15:15:00+05:30,26304.6,26306.9,26291.3,26305.0,22750,15m,FUTURES
2025-12-15 09:15:00+05:30,26238.4,26238.4,26175.0,26177.0,70460,15m,FUTURES
2025-12-15 09:30:00+05:30,26177.0,26194.2,26168.0,26168.0,26065,15m,FUTURES
2025-12-15 09:45:00+05:30,26168.0,26200.0,26155.0,26199.9,40430,15m,FUTURES
2025-12-15 10:00:00+05:30,26199.9,26210.0,26190.3,26210.0,11570,15m,FUTURES
2025-12-15 10:15:00+05:30,26210.0,26221.0,26193.4,26216.0,14365,15m,FUTURES
2025-12-15 10:30:00+05:30,26216.0,26225.0,26190.0,26213.0,8775,15m,FUTURES
2025-12-15 10:45:00+05:30,26213.0,26235.9,26208.7,26222.3,12480,15m,FUTURES
2025-12-15 11:00:00+05:30,26222.3,26234.0,26213.0,26220.0,4745,15m,FUTURES
2025-12-15 11:15:00+05:30,26220.0,26242.0,26209.1,26238.7,9295,15m,FUTURES
2025-12-15 11:30:00+05:30,26238.7,26241.1,26200.4,26204.0,4355,15m,FUTURES
2025-12-15 11:45:00+05:30,26204.0,26272.8,26204.0,26261.0,27430,15m,FUTURES
2025-12-15 12:00:00+05:30,26261.0,26279.0,26257.1,26262.0,15080,15m,FUTURES
2025-12-15 12:15:00+05:30,26262.0,26272.6,26255.0,26268.9,5915,15m,FUTURES
2025-12-15 12:30:00+05:30,26268.9,26277.0,26249.8,26255.0,8645,15m,FUTURES
2025-12-15 12:45:00+05:30,26255.0,26265.9,26247.6,26252.9,4225,15m,FUTURES
2025-12-15 13:00:00+05:30,26252.9,26285.0,26252.9,26284.9,7150,15m,FUTURES
2025-12-15 13:15:00+05:30,26285.0,26286.9,26266.0,26267.0,26910,15m,FUTURES
2025-12-15 13:30:00+05:30,26266.1,26275.0,26262.0,26262.0,7085,15m,FUTURES
2025-12-15 13:45:00+05:30,26262.0,26276.5,26260.5,26265.0,5590,15m,FUTURES
2025-12-15 14:00:00+05:30,26265.0,26283.0,26250.0,26256.4,13195,15m,FUTURES
2025-12-15 14:15:00+05:30,26256.4,26268.0,26254.1,26264.6,4615,15m,FUTURES
2025-12-15 14:30:00+05:30,26264.6,26280.0,26251.4,26280.0,6630,15m,FUTURES
2025-12-15 14:45:00+05:30,26280.0,26288.0,26268.5,26278.0,4615,15m,FUTURES
2025-12-15 15:00:00+05:30,26278.0,26280.0,26260.2,26279.0,7020,15m,FUTURES
2025-12-15 15:15:00+05:30,26267.7,26273.4,26260.8,26265.0,6955,15m,FUTURES
2025-12-16 09:15:00+05:30,26211.0,26228.6,26175.5,26179.9,63310,15m,FUTURES
2025-12-16 09:30:00+05:30,26179.9,26188.4,26166.0,26185.0,23595,15m,FUTURES
2025-12-16 09:45:00+05:30,26185.0,26193.9,26154.0,26157.8,16315,15m,FUTURES
2025-12-16 10:00:00+05:30,26157.8,26157.8,26140.0,26143.5,28405,15m,FUTURES
2025-12-16 10:15:00+05:30,26143.0,26169.5,26138.0,26163.0,12675,15m,FUTURES
2025-12-16 10:30:00+05:30,26163.0,26170.5,26150.0,26158.3,6045,15m,FUTURES
2025-12-16 10:45:00+05:30,26158.3,26159.5,26145.0,26148.0,6630,15m,FUTURES
2025-12-16 11:00:00+05:30,26148.0,26162.2,26143.2,26152.6,7930,15m,FUTURES
2025-12-16 11:15:00+05:30,26152.6,26156.0,26143.5,26150.6,7865,15m,FUTURES
2025-12-16 11:30:00+05:30,26150.6,26157.6,26121.6,26130.0,20475,15m,FUTURES
2025-12-16 11:45:00+05:30,26130.0,26140.0,26122.9,26134.2,10075,15m,FUTURES
2025-12-16 12:00:00+05:30,26134.2,26144.4,26124.0,26139.9,8710,15m,FUTURES
2025-12-16 12:15:00+05:30,26139.9,26149.9,26131.6,26149.9,10465,15m,FUTURES
2025-12-16 12:30:00+05:30,26149.9,26162.5,26125.3,26142.1,19760,15m,FUTURES
2025-12-16 12:45:00+05:30,26142.1,26144.3,26125.0,26142.9,10465,15m,FUTURES
2025-12-16 13:00:00+05:30,26142.9,26142.9,26125.1,26134.4,3640,15m,FUTURES
2025-12-16 13:15:00+05:30,26134.4,26140.1,26130.0,26140.1,6435,15m,FUTURES
2025-12-16 13:30:00+05:30,26133.2,26163.3,26133.2,26154.0,11440,15m,FUTURES
2025-12-16 13:45:00+05:30,26154.0,26170.0,26148.0,26148.0,8710,15m,FUTURES
2025-12-16 14:00:00+05:30,26148.0,26150.0,26131.0,26134.1,12740,15m,FUTURES
2025-12-16 14:15:00+05:30,26134.1,26142.0,26112.0,26129.4,18460,15m,FUTURES
2025-12-16 14:30:00+05:30,26129.4,26135.0,26119.0,26132.2,8840,15m,FUTURES
2025-12-16 14:45:00+05:30,26132.2,26142.9,26125.1,26134.0,7410,15m,FUTURES
2025-12-16 15:00:00+05:30,26134.0,26141.9,26115.0,26116.0,17810,15m,FUTURES
2025-12-16 15:15:00+05:30,26116.0,26119.6,26099.0,26099.0,37700,15m,FUTURES
2025-12-17 09:15:00+05:30,26125.0,26160.0,26079.4,26145.0,36270,15m,FUTURES
2025-12-17 09:30:00+05:30,26145.0,26164.8,26111.1,26120.0,23205,15m,FUTURES
2025-12-17 09:45:00+05:30,26120.0,26130.0,26090.1,26107.1,18005,15m,FUTURES
2025-12-17 10:00:00+05:30,26107.1,26107.1,26058.4,26079.0,18980,15m,FUTURES
2025-12-17 10:15:00+05:30,26081.0,26091.8,26050.0,26051.0,15925,15m,FUTURES
2025-12-17 10:30:00+05:30,26051.0,26074.2,26050.0,26062.7,9815,15m,FUTURES
2025-12-17 10:45:00+05:30,26062.7,26078.1,26049.0,26068.8,16705,15m,FUTURES
2025-12-17 11:00:00+05:30,26068.8,26085.9,26061.1,26083.9,6565,15m,FUTURES
2025-12-17 11:15:00+05:30,26083.9,26092.8,26051.0,26051.4,11570,15m,FUTURES
2025-12-17 11:30:00+05:30,26051.4,26078.8,26050.1,26072.0,5785,15m,FUTURES
2025-12-17 11:45:00+05:30,26072.0,26083.9,26063.0,26063.0,5720,15m,FUTURES
2025-12-17 12:00:00+05:30,26063.0,26063.0,26037.0,26046.0,15665,15m,FUTURES
2025-12-17 12:15:00+05:30,26046.0,26054.0,26030.0,26037.2,10725,15m,FUTURES
2025-12-17 12:30:00+05:30,26037.2,26045.5,26031.6,26041.6,33215,15m,FUTURES
2025-12-17 12:45:00+05:30,26041.6,26055.3,26030.0,26037.4,13390,15m,FUTURES
2025-12-17 13:00:00+05:30,26037.4,26048.7,26032.1,26040.1,6825,15m,FUTURES
2025-12-17 13:15:00+05:30,26040.1,26062.8,26038.0,26055.5,9035,15m,FUTURES
2025-12-17 13:30:00+05:30,26055.5,26055.5,26030.0,26032.8,10920,15m,FUTURES
2025-12-17 13:45:00+05:30,26032.8,26046.4,26029.9,26045.0,4420,15m,FUTURES
2025-12-17 14:00:00+05:30,26045.0,26051.5,26035.0,26049.7,8255,15m,FUTURES
2025-12-17 14:15:00+05:30,26049.7,26060.0,26034.2,26035.0,5850,15m,FUTURES
2025-12-17 14:30:00+05:30,26035.0,26053.7,26026.0,26040.5,8840,15m,FUTURES
2025-12-17 14:45:00+05:30,26040.5,26060.0,26040.5,26059.0,5005,15m,FUTURES
2025-12-17 15:00:00+05:30,26059.0,26066.0,26051.4,26055.0,9945,15m,FUTURES
2025-12-17 15:15:00+05:30,26055.0,26074.0,26051.1,26071.0,11830,15m,FUTURES
2025-12-18 09:15:00+05:30,26019.1,26048.7,26000.1,26026.6,26715,15m,FUTURES
2025-12-18 09:30:00+05:30,26026.6,26034.7,25995.0,25998.3,29120,15m,FUTURES
2025-12-18 09:45:00+05:30,25998.3,25998.3,25975.1,25995.0,23660,15m,FUTURES
2025-12-18 10:00:00+05:30,25995.0,26035.0,25983.9,26033.8,19110,15m,FUTURES
2025-12-18 10:15:00+05:30,26033.8,26086.5,26025.0,26078.6,38740,15m,FUTURES
2025-12-18 10:30:00+05:30,26078.6,26105.0,26071.3,26090.0,22620,15m,FUTURES
2025-12-18 10:45:00+05:30,26090.0,26100.0,26080.7,26090.6,6695,15m,FUTURES
2025-12-18 11:00:00+05:30,26090.6,26091.9,26066.1,26076.4,22815,15m,FUTURES
2025-12-18 11:15:00+05:30,26076.4,26099.8,26064.1,26099.8,8905,15m,FUTURES
2025-12-18 11:30:00+05:30,26099.8,26106.0,26093.0,26093.0,7540,15m,FUTURES
2025-12-18 11:45:00+05:30,26093.0,26120.0,26085.5,26110.0,11180,15m,FUTURES
2025-12-18 12:00:00+05:30,26110.0,26125.0,26103.4,26115.4,10530,15m,FUTURES
2025-12-18 12:15:00+05:30,26115.4,26122.2,26108.5,26121.5,6110,15m,FUTURES
2025-12-18 12:30:00+05:30,26121.5,26135.0,26116.1,26126.5,12090,15m,FUTURES
2025-12-18 12:45:00+05:30,26126.5,26135.0,26106.0,26110.1,11830,15m,FUTURES
2025-12-18 13:00:00+05:30,26110.1,26125.0,26107.0,26122.4,7085,15m,FUTURES
2025-12-18 13:15:00+05:30,26122.4,26122.4,26106.4,26115.2,8775,15m,FUTURES
2025-12-18 13:30:00+05:30,26115.2,26115.2,26085.0,26091.4,9815,15m,FUTURES
2025-12-18 13:45:00+05:30,26091.4,26104.9,26081.0,26083.7,4745,15m,FUTURES
2025-12-18 14:00:00+05:30,26083.7,26083.7,26042.6,26046.0,18395,15m,FUTURES
2025-12-18 14:15:00+05:30,26046.0,26063.2,26024.5,26033.6,20930,15m,FUTURES
